transformation_level,bottle_auroc_px,bottle_aupro_px,bottle_f1_px,bottle_threshold_px,cable_auroc_px,cable_aupro_px,cable_f1_px,cable_threshold_px,capsule_auroc_px,capsule_aupro_px,capsule_f1_px,capsule_threshold_px,carpet_auroc_px,carpet_aupro_px,carpet_f1_px,carpet_threshold_px,grid_auroc_px,grid_aupro_px,grid_f1_px,grid_threshold_px,hazelnut_auroc_px,hazelnut_aupro_px,hazelnut_f1_px,hazelnut_threshold_px,leather_auroc_px,leather_aupro_px,leather_f1_px,leather_threshold_px,metal_nut_auroc_px,metal_nut_aupro_px,metal_nut_f1_px,metal_nut_threshold_px,pill_auroc_px,pill_aupro_px,pill_f1_px,pill_threshold_px,screw_auroc_px,screw_aupro_px,screw_f1_px,screw_threshold_px,tile_auroc_px,tile_aupro_px,tile_f1_px,tile_threshold_px,toothbrush_auroc_px,toothbrush_aupro_px,toothbrush_f1_px,toothbrush_threshold_px,transistor_auroc_px,transistor_aupro_px,transistor_f1_px,transistor_threshold_px,wood_auroc_px,wood_aupro_px,wood_f1_px,wood_threshold_px,zipper_auroc_px,zipper_aupro_px,zipper_f1_px,zipper_threshold_px,mean_auroc_px,mean_aupro_px,mean_f1_px,mean_threshold_px
motion_blur_level 4,94.24,81.56,58.94,0.040845,82.12,58.66,29.28,0.338819,97.85,75.19,45.02,0.046538,97.31,91.3,66.95,0.035588,41.7,11.9,1.32,0.001476,97.51,90.02,51.69,0.278361,99.51,97.83,54.73,0.145746,75.83,68.5,30.28,0.014826,81.14,86.34,21.18,0.067299,48.27,11.09,0.43,0.002313,87.99,76.12,64.87,0.016861,94.58,83.09,36.39,0.171742,80.56,54.88,22.71,0.016054,88.67,88.64,53.5,0.052568,42.17,5.45,3.71,0.003218,80.63,65.37,36.07,0.08215
zoom_blur_level 1,85.65,77.75,54.66,0.023643,77.15,51.1,21.56,0.305739,94.33,69.8,25.94,0.023251,94.42,77.33,50.29,0.015018,90.7,72.52,26.5,0.040559,98.07,93.8,53.3,0.307435,99.32,97.26,48.43,0.101217,70.39,56.88,31.15,0.012311,84.61,82.99,25.92,0.029149,97.08,87.49,27.96,0.203952,91.65,61.84,59.17,0.022,92.04,80.62,16.53,0.191433,71.27,65.29,18.04,0.034635,92.0,88.13,53.23,0.050584,90.59,67.43,29.13,0.008139,88.62,75.35,36.12,0.091271
zoom_blur_level 2,85.02,74.65,51.45,0.023149,75.62,49.15,18.26,0.232423,93.22,70.63,21.98,0.025941,93.7,68.93,45.55,0.012201,86.2,62.73,24.73,0.037505,98.07,93.51,52.88,0.258857,99.29,95.58,47.74,0.16259,68.95,52.04,30.28,0.013139,81.7,78.03,23.66,0.034357,96.58,86.14,25.13,0.189226,91.43,60.1,55.65,0.016493,89.86,77.53,14.38,0.167341,70.17,62.13,16.84,0.035234,87.96,83.67,48.58,0.040811,89.9,66.56,27.38,0.006876,87.18,72.09,33.63,0.083743
zoom_blur_level 3,85.96,72.96,50.77,0.019517,74.23,47.12,16.46,0.198147,92.03,74.25,21.13,0.030721,92.35,71.87,42.41,0.01519,85.68,62.85,26.11,0.024566,97.91,93.59,52.04,0.22855,98.84,93.03,45.48,0.157047,63.1,43.79,27.84,0.013494,79.93,71.16,22.99,0.036287,95.88,83.69,18.33,0.173254,89.55,55.72,54.92,0.01919,86.94,70.05,10.44,0.153871,71.68,61.57,20.93,0.033315,88.22,83.79,48.49,0.030152,89.3,61.4,25.68,0.007326,86.11,69.79,32.27,0.076042
zoom_blur_level 4,84.67,73.14,48.84,0.01863,72.67,45.01,15.0,0.149098,91.27,72.74,18.27,0.029684,92.1,69.51,40.11,0.014562,85.16,61.17,23.31,0.034351,97.76,93.42,51.44,0.194184,98.68,90.47,44.57,0.09391,60.23,40.14,26.55,0.012652,78.06,65.71,21.52,0.034252,95.24,81.88,16.87,0.159917,89.02,56.09,52.32,0.015132,84.61,68.31,10.51,0.232177,72.4,62.34,20.21,0.033311,86.54,81.6,46.73,0.027437,87.73,60.22,24.22,0.006141,85.08,68.12,30.7,0.070363
brightness_level 1,94.13,87.82,63.51,0.074413,80.1,63.63,31.53,0.496021,96.85,86.28,45.19,0.128062,99.16,96.85,65.12,0.044221,97.98,94.68,38.83,0.020311,98.22,90.9,62.16,0.527526,99.61,98.5,59.1,0.256706,69.29,71.71,35.92,0.012122,88.28,90.95,31.91,0.10161,97.97,89.72,37.2,0.352172,97.49,92.12,73.27,0.054839,94.3,89.83,36.57,0.287673,76.67,48.31,21.76,0.021289,98.18,95.78,69.45,0.138357,98.03,92.18,63.01,0.013027,92.42,85.95,48.97,0.168557
brightness_level 2,94.1,87.49,62.38,0.080616,79.81,61.47,31.46,0.488859,96.87,84.89,44.28,0.085811,99.18,96.84,65.28,0.045919,98.13,94.53,39.67,0.018951,98.17,89.31,60.93,0.552835,99.59,98.46,58.0,0.28178,69.46,71.17,36.31,0.013799,88.44,91.27,32.37,0.107608,97.82,88.43,31.74,0.322055,97.54,92.31,73.29,0.057832,94.13,89.21,36.14,0.298972,76.49,48.38,21.1,0.022671,97.96,94.36,68.6,0.122974,98.01,91.27,62.95,0.013896,92.38,85.29,48.3,0.167639
brightness_level 3,94.23,87.81,61.81,0.085038,80.14,61.46,31.39,0.468953,96.88,83.59,45.9,0.067423,99.16,96.74,65.2,0.047617,98.17,93.88,39.93,0.014893,98.02,87.96,59.97,0.572925,99.55,98.27,57.15,0.288705,69.75,70.92,36.6,0.014872,88.77,86.94,29.52,0.066137,97.74,86.26,31.83,0.262326,97.64,92.76,73.72,0.053112,94.05,89.12,38.06,0.287343,76.31,48.14,20.48,0.023663,97.53,93.54,69.03,0.112241,97.83,89.98,62.48,0.014646,92.38,84.49,48.2,0.15866
brightness_level 4,94.39,85.3,61.15,0.092655,80.6,62.59,31.25,0.450808,96.67,81.06,44.89,0.062777,99.18,97.14,65.33,0.048156,97.74,93.95,39.25,0.012652,97.75,86.67,56.91,0.577827,99.46,98.19,56.47,0.285133,70.31,71.22,36.87,0.015558,84.13,81.19,21.48,0.083772,97.94,86.47,29.36,0.236126,97.36,93.72,74.27,0.058285,93.76,88.86,32.92,0.280822,74.83,48.11,19.25,0.020221,96.8,94.42,67.7,0.080009,97.59,89.55,60.87,0.016876,91.9,83.9,46.53,0.154778
contrast_level 1,91.87,84.31,59.37,0.08503,79.32,62.99,27.33,0.412675,96.31,81.99,39.61,0.045588,99.47,94.99,75.72,0.034718,93.91,75.66,35.99,0.02785,98.36,88.18,58.59,0.419131,99.54,98.1,55.02,0.229977,70.71,70.4,29.58,0.007831,88.91,94.3,30.88,0.036951,97.63,88.54,39.43,0.356038,94.66,87.0,70.46,0.065881,93.61,92.59,36.45,0.22863,76.92,62.6,20.39,0.024579,96.07,94.05,62.87,0.10171,96.44,86.33,55.31,0.012883,91.58,84.14,46.47,0.139298
